Gm42142	105246949
Lrrc8c	100604
Gm32230	102634711
Gm32276	102634773
Gm42166	105246978
Lrrc8d	231549
Rps15a-ps5	100042335
D830014E11Rik	320751
Gm10359	100042349
Zfp326	54367
Gm19566	100503127
Gm32736	102635379
Gm5987	546882
Gm38433	101055736
Gm32973	102635702
Gm32921	102635633
4930458A03Rik	330146
Barhl2	104382
Gm33151	102635942
Gm28050	102636013
Gm33283	102636121
Gm8350	666892
Gm42145	105246952
Gm17937	100416139
Zfp644	52397
Gm8365	666922
Gm33327	102636192
Hfm1	330149
Olfr719-ps	404418
Cdc7	12545
Gm33371	102636252
Gm33474	102636399
Gm42146	105246953
Tgfbr3	21814
LOC108169058	108169058
Brdt	114642
Gm17202	102636836
LOC108169059	108169059
Ephx4	384214
Lpcat2b	70902
Btbd8	100503185
Gm33885	102636959
Gm9727	72342
A830010M20Rik	231570
1700028K03Rik	76421
Glmn	170823
Rpap2	231571
A930041C12Rik	78443
4930428O21Rik	654809
Gfi1	14581
A430072P03Rik	414110
Gm42147	105246954
Evi5	14020
Ube2d2b	73318
Gm42149	105246956
Rpl5	100503670
Fam69a	67266
Gm42150	105246957
Rps19-ps8	675566
Mtf2	17765
Tmed5	73130
Ccdc18	73254
Gm7118	633606
Gm8190	666614
Dr1	13486
Pigg	433931
9330198I05Rik	77560
Gm10419	100503802
Pde6b	18587
Gm34254	102637449
Gm34204	102637376
Atp5k	11958
Gm34319	102637535
Mfsd7a	243197
Pcgf3	69587
Gm10086	100042557
Cplx1	12889
Gak	231580
Tmem175	72392
Dgkq	110524
Idua	15932
Slc26a1	231583
Gm42151	105246959
Fgfrl1	116701
Rnf212	671564
LOC108169088	108169088
1700047L14Rik	73295
Tmed11	67366
Vmn2r8	627479
Gm18594	100417407
Vmn2r9	435864
Vmn2r-ps21	667087
LOC108169102	108169102
Gm20629	102637859
Gm18971	100418057
Gm18595	100417408
Vmn2r10	22307
Gm5871	545792
Vmn2r11	384219
Vmn2r12	627569
Vmn2r13	231589
Vmn2r14	231591
Gm8473	667128
Vmn2r15	211223
Vmn2r16	384220
Gm7171	100416977
Vmn2r17	384221
LOC108169060	108169060
Gm18555	100417355
Gm8488	667159
Gm8493	667171
Crlf2	57914
Vmn2r-ps22	671695
Vmn2r-ps23	636173
4930522L14Rik	100041734
LOC108169062	108169062
Gm10416	667213
Gm35089	102638554
LOC105246961	105246961
LOC108169061	108169061
Gm26808	102638769
Gm15446	100642166
Zfp932	69504
Gm17655	100504130
Gm35315	102638847
LOC108169114	108169114
Plcxd1	403178
Gtpbp6	107999
Zfp605	675812
LOC102639044	102639044
Chfr	231600
Gm15787	100504007
Golga3	269682
LOC105246962	105246962
Ankle2	71782
Pgam5	72542
Pxmp2	19301
Pole	18973
P2rx2	231602
Lrcol1	381667
Fbrsl1	381668
Gm32996	102635734
A630023P12Rik	231603
Galnt9	231605
Noc4l	100608
Ddx51	69663
Ep400	75560
Mir7026	102466216
Gm15559	100504049
Pus1	56361
Gm26515	102639137
Ulk1	22241
Hscb	100900
Chek2	50883
Ttc28	209683
Gm35973	102639730
Mir701	735278
Gm35628	102639280
Pitpnb	56305
Gm36027	102639801
Mn1	433938
Gm42155	105246965
Gm42154	105246964
Gm36149	102639960
Gm36223	102640066
Gm36274	102640135
C130026L21Rik	330164
Gm36386	102640275
Gm36434	102640348
Gm36481	102640416
E130006D01Rik	269683
Gm36535	102640487
Gm29935	102631649
Gm36794	102640816
Gm36880	102640934
Gm42156	105246966
Gm30032	102631783
1700016B01Rik	75640
1700028D13Rik	75569
Miat	330166
Cryba4	12959
Crybb1	12960
LOC108169115	108169115
Tpst2	22022
Tfip11	54723
Srrd	70118
Hps4	192232
Gm6583	625424
Gm20636	105246968
Gm42158	105246969
Asphd2	72898
Sez6l	56747
Gm6588	625464
Gm42160	105246971
1700034G24Rik	67325
Gm30529	102632462
Myo18b	74376
1700095B10Rik	67360
Adrbk2	320129
Crybb2	12961
LOC108169063	108169063
Crybb3	12962
2900026A02Rik	243219
LOC105246973	105246973
Gm42161	105246972
Tmem211	333048
Sgsm1	52850
Mir7229	102465709
Mir7230	102466821
1700016C19Rik	74228
Aym1	503692
Gm30812	102632847
Wscd2	320916
Gm42002	105246760
Cmklr1	14747
Gm15736	102637521
1700069L16Rik	381707
LOC108169064	108169064
Ficd	231630
Sart3	53890
Gm3511	100041786
Iscu	66383
Tmem119	231633
Gm42004	105246762
Gm19931	100503861
Selplg	20345
Coro1c	23790
Gm42005	105246763
Ssh1	231637
Dao	13142
Svop	68666
Gm16108	102637926
Usp30	100756
Gm17833	100415948
Alkbh2	231642
Ung	22256
Acacb	100705
Foxn4	116810
Myo1h	231646
Kctd10	330171
Ube3b	117146
Mir7027	102465621
Mmab	77697
Mvk	17855
Gm34722	102638072
Gm13790	102638159
Fam222a	433940
Gm34844	102638235
Trpv4	63873
Gltp	56356
Gm34931	102638343
Tchp	77832
Mir7028	102465622
Git2	26431
4930515G01Rik	67642
Ankrd13a	68420
1500011B03Rik	66236
2610524H06Rik	330173
Ywhaq-ps2	664895
LOC105246765	105246765
LOC108169065	108169065
Mir6240	102466620
4930519G04Rik	67593
Gm9936	791292
Oasl2	23962
Gm13822	105246766
Oasl1	231655
2210016L21Rik	72357
Hnf1a	21405
Hnf1aos1	102638537
Sppl3	74585
Rpl37rt	100502825
Acads	11409
Unc119b	106840
Mlec	109154
Gm35465	102639062
Cabp1	29867
Gm35515	102639129
Pop5	117109
Rnf10	50849
Coq5	52064
Dynll1	56455
Gm13830	102639268
Srsf9	108014
Gatc	384281
Triap1	69076
Cox6a1	12861
4930401G09Rik	73792
Msi1	17690
LOC102639568	102639568
Pla2g1b	18778
Sirt4	75387
Gm42007	105246768
LOC102639758	102639758
Pxn	19303
Gm13840	102639837
Rplp0	11837
Gcn1l1	231659
Mir7029	102466790
1110006O24Rik	66123
Rab35	77407
Mir7030	102465623
Ccdc64	75665
Gm13841	665032
Cit	12704
Gm42008	105246769
Gm36185	102640009
Prkab1	19079
Tmem233	545798
C330018A13Rik	320805
Ccdc60	269693
Gm36552	102640511
Gm36502	102640442
B230112J18Rik	77846
Hspb8	80888
Gm36841	102640883
Gm42009	105246770
Srrm4os	76798
Srrm4	68955
Gstm2-ps1	433943
Gm29843	102631528
Gm29926	102631634
Gm42010	105246771
Gm29972	102631702
Gm30028	102631777
Gm7478	665073
Gm42011	105246772
Suds3	71954
Taok3	330177
Pebp1	23980
Gm3786	100042313
Vsig10	231668
LOC108169066	108169066
Gm42012	105246773
Wsb2	59043
Rfc5	72151
LOC102632031	102632031
Ksr2	333050
Gm42013	105246774
Nos1	18125
Gm30360	102632225
Gm26995	102632154
Fbxo21	231670
Tesc	57816
Fbxw8	231672
Gm30466	102632377
Gm30522	102632455
Hrk	12123
Rnft2	269695
2410131K14Rik	76792
LOC108169116	108169116
Gm30604	102632563
Gm30657	102632631
Gm30746	102632757
LOC108169067	108169067
Gm15754	665162
Med13l	76199
Gm42015	105246776
4930413E15Rik	74627
Gm30895	102632950
Gm31034	102633129
1700081H04Rik	73477
Gm31129	102633262
Gm7538	665194
Gm31190	102633342
Gm42016	105246777
Gm31314	102633504
AW549542	100993
Tbx3os1	100039542
Gm16063	330183
Gm16064	105246778
Tbx3	21386
Tbx3os2	433944
Gm42017	105246779
Tbx5	21388
Gm5563	433945
Gm31773	102634111
Gm38554	102641385
Gm42018	105246780
Gm42019	105246781
Rbm19	74111
Gm10390	100503427
Gm31836	102634195
Gm27199	102634302
Gm31976	102634380
Lhx5	16873
Sdsl	257635
Sds	231691
Plbd2	71772
Slc8b1	170756
Tpcn1	252972
Iqcd	75732
Gm38700	105242431
Gm38465	102634462
Rita1	100764
Ddx54	71990
Cfap73	546886
Rasal1	19415
Dtx1	14357
Oas2	246728
Oas3	246727
Oas1e	231699
Oas1c	114643
Oas1b	23961
Oas1f	243262
Oas1h	246729
Oas1g	23960
Oas1a	246730
Gm7573	665294
Oas1d	100535
Rph3a	19894
Gm32185	102634651
Ptpn11	19247
Rpl6	19988
Gm15800	269700
Trafd1	231712
Gm42020	105246782
Naa25	231713
Erp29	67397
Tmem116	77462
LOC108169089	108169089
Adam1b	280667
Adam1a	280668
Mapkapk5	17165
Aldh2	11669
Acad12	338350
Acad10	71985
Brap	72399
Atxn2	20239
Sh2b3	16923
Mir7031	102465624
Gm32422	102634970
Fam109a	231717
Gm42021	105246783
Cux2	13048
Gm32672	102635295
Myl2	17906
Ccdc63	330188
Ppp1cc	19047
Hvcn1	74096
Tctn1	654470
1700112N08Rik	73593
Pptc7	320717
Rad9b	231724
Vps29	56433
Fam216a	68948
Gpn3	68080
Gm32853	102635549
Arpc3	56378
Anapc7	56317
Atp2a2	11938
LOC102635658	102635658
Ift81	12589
Gm18941	100418002
Gm32988	102635725
P2rx7	18439
Mir8115	102465902
Gm10064	676564
P2rx4	18438
Camkk2	207565
Anapc5	59008
Gm33044	102635796
Rnf34	80751
Kdm2b	30841
Gm33118	102635898
A930024E05Rik	109202
Gm2479	100039895
Orai1	109305
Morn3	74890
Gm42023	105246785
Gm6444	623672
Tmem120b	330189
Rhof	23912
AI480526	100675
Setd1b	208043
Gm42024	105246786
Hpd	15445
Psmd9	67151
Gm42025	105246787
Wdr66	269701
Rpl35a-ps6	100042824
LOC102641980	102641980
Bcl7a	77045
Mlxip	208104
Rpl31-ps6	673222
Il31	76399
Lrrc43	381741
B3gnt4	231727
Diablo	66593
Mir7647	102465756
Vps33a	77573
Clip1	56430
Zcchc8	70650
LOC102238518	102238518
Rsrc2	208606
Kntc1	208628
Hcar2	80885
Hcar1	243270
Denr	68184
Ccdc62	208908
Hip1r	29816
LOC108169068	108169068
Mir7032	102465625
Vps37b	330192
Gm34086	102637216
Abcb9	56325
LOC108169069	108169069
Ogfod2	66627
Arl6ip4	65105
Pitpnm2	19679
Gm34166	105246788
Pitpnm2os1	75927
Mphosph9	269702
2810006K23Rik	72650
Cdk2ap1	13445
Sbno1	243272
Kmt5a	67956
Rilpl2	80291
Gm15621	606492
Snrnp35	76167
Rilpl1	75695
Gm6046	595150
Tmed2	56334
Ddx55	67848
Eif2b1	209354
Gtf2h3	209357
Tctn2	67978
Atp6v0a2	21871
Dnah10	56087
Ccdc92	215707
Zfp664	269704
Gm32449	102635004
Gm40320	105244768
Gm40321	105244769
Gm32529	102635109
Fam101a	73121
Ncor2	20602
Gm32585	102635182
Scarb1	20778
Gm32701	102635335
Gm40323	105244771
Gm40324	105244772
Ubc	22190
n-TAtgc10	102467463
n-TDgtc15	102467486
n-TFgaa7	102467363
n-TDgtc14	102467265
n-TAtgc5	102467420
Dhx37	208144
Bri3bp	76809
Gm40325	105244773
Aacs	78894
Tmem132b	208151
Gm32811	102635485
Gm40327	105244775
Gm4868	231736
Gm40328	105244776
Gm32986	102635723
1700048F04Rik	73396
Gm7774	665760
Gm40329	105244777
Gm40330	105244778
Gm33239	102636066
1700081B01Rik	73500
Gm33347	102636215
Gm40331	105244779
4933438B17Rik	71247
Gm33491	102636426
4930572K03Rik	75916
LOC102636581	102636581
Tmem132c	208213
Tmem132cos	67351
Slc15a4	100561
Glt1d1	319804
Tmem132d	243274
Gm33738	102636754
Gm38612	102642489
5930412G12Rik	319616
Fzd10	93897
Gm33931	102637018
Gm33995	102637096
Piwil1	57749
Rimbp2	231760
Gm34057	102637178
Stx2	13852
Ran	19384
Gm38615	102642556
Adgrd1	243277
LOC108169070	108169070
Rps16-ps2	100039355
Gm34145	102637297
LOC108169071	108169071
Gm34468	102637732
Gm40333	105244781
Gm40332	105244780
Sfswap	231769
Mmp17	23948
LOC108169072	108169072
Gm18390	100417059
Zfp11	22648
Sept14	74222
Mrps17	66258
Gbas	14467
Psph	100678
Cct6a	12466
Snora15	100113364
Sumf2	67902
Phkg1	18682
Chchd2	14004
Zbed5	71970
Nupr1l	69034
Vkorc1l1	69568
Gusb	110006
Asl	109900
Gm40334	105244784
Crcp	12909
Tpst1	22021
Kctd7	212919
Rabgef1	56715
LOC108169073	108169073
Tmem248	71667
Gm6598	625540
LOC102640199	102640199
Sbds	66711
Tyw1	100929
Caln1	140904
Gm40336	105244786
A330070K13Rik	381673
Gm40337	105244787
Wbscr17	212996
Gm40338	105244788
Gm29681	545809
Auts2	319974
4930563F08Rik	75369
Gm36528	102640478
Gm10051	100039731
Gm17979	100416223
Gm36667	102640653
Gm7902	666038
Gm2404	100039750
Gm40339	105244789
Gm40340	105244790
Gm15627	102640952
Gatsl2	80909
Wbscr16	94254
Gtf2ird2	114674
Ncf1	17969
Gtf2i	14886
LOC108169074	108169074
Mir3965	100628570
LOC108169075	108169075
Gm7033	630424
Gtf2ird1	57080
Gm16020	100039820
Clip2	269713
Syna	214292
Mir7228	102465708
Rfc2	19718
Lat2	56743
Eif4h	22384
Limk1	16885
Gm10369	100038504
Eln	13717
Gm30003	102631739
Wbscr28	76629
Cldn13	57255
LOC105244793	105244793
Wbscr27	79565
Cldn4	12740
Cldn3	12739
Wbscr25	71304
Abhd11	68758
Abhd11os	69812
Stx1a	20907
Wbscr22	66138
Dnajc30	66114
Vps37d	194309
Mlxipl	58805
Tbl2	27368
Bcl7b	12054
Baz1b	22385
Fzd9	14371
Fkbp6	94244
Trim50	215061
Nsun5	100609
Pom121	107939
Mir7033	102466217
Hip1	215114
Ccl26	541307
Ccl24	56221
Rhbdd2	215160
Gm15607	100502746
Por	18984
Gm40345	105244797
LOC102641305	102641305
Tmem120a	215210
Mir7034	102466791
Styxl1	76571
LOC105244798	105244798
Mdh2	17448
Srrm3	58212
Hspb1	15507
Ywhag	22628
Gm40346	105244799
Ssc4d	109267
Zp3	22788
Dtx2	74198
Upk3b	100647
Upk3bl	69665
Gm40347	105244800
Rasa4	54153
Mir7035	102465626
Polr2j	20022
Lrwd1	71735
Alkbh4	72041
Orai2	269717
Prkrip1	66801
Gm5050	269718
Sh2b2	23921
Gm30408	102632296
Cux1	13047
Mir721	723975
Gm16599	105244801
Gm38722	105242534
Myl10	59310
Col26a1	140709
Gm30654	102632628
Gm20485	105242535
LOC108169103	108169103
Ift22	67286
4933404O12Rik	66752
Fis1	66437
Cldn15	60363
Znhit1	70103
Plod3	26433
Mir702	735283
LOC102632711	102632711
Gm7284	100502916
Vgf	381677
Ap1s1	11769
Serpine1	18787
Trim56	384309
Muc3	666339
Gm40348	105244802
Gm31160	102633301
Gm40349	105244804
LOC105244803	105244803
Ache	11423
Mir8116	102466887
Ufsp1	70240
Srrt	83701
Mir7036	102465627
Trip6	22051
Slc12a9	83704
Ephb4	13846
Zan	22635
Rpl36-ps9	665591
Gm38725	105242540
Gm36056	102639836
Epo	13856
Pop7	74097
Gigyf1	57330
Gnb2	14693
Mir6418	102465227
Actl6b	83766
Tfr2	50765
Mospd3	68929
Gm7285	640050
Pcolce	18542
LOC108169076	108169076
Fbxo24	71176
Gm16089	100504640
Gm20605	100316903
Lrch4	231798
Sap25	751865
Irs3	16369
Agfg2	231801
Gm36403	102640302
Gm15753	624083
Nyap1	243300
Tsc22d4	78829
Ppp1r35	69871
Mepce	231803
Zcwpw1	381678
Pilra	231805
Pilrb1	170741
Gm36551	102640510
Pilrb2	545812
Gm3103	100041027
Cyp3a13	13113
Gm8099	666429
Gjc3	118446
Azgp1	12007
Gm4963	243302
Smok3a	545814
Smok3b	622474
Smok3c	622486
Zkscan1	74570
Zscan21	22697
Zfp113	56314
Cops6	26893
Mcm7	17220
Mir25	723926
Mir93	723885
Mir106b	723925
Ap4m1	11781
Taf6	21343
Cnpy4	66455
Mblac1	330216
Gm454	243303
Nxpe5	381680
Lamtor4	66096
BC037034	231807
6330418K02Rik	69004
Gal3st4	330217
Stag3	50878
Gpc2	71951
Pvrig	102640920
Pvrig-ps	620147
Got2-ps1	14720
Cyp3a61-ps1	100125874
Zfp157	72154
Gm5564	433955
Vmn2r-ps24	666533
1700123K08Rik	76658
Zfp68	24135
A430033K04Rik	243308
Fam20c	80752
Gm5294	384244
Gm30206	102632029
Gm31891	102634264
Gm38726	105242542
Pdgfa	18590
Prkar1b	19085
Dnaaf5	433956
Sun1	77053
Get4	67604
Adap1	231821
Cox19	68033
LOC108169077	108169077
Cyp2w1	545817
3110082I17Rik	73212
Mir339	723898
Gpr146	80290
D830046C22Rik	320197
C130050O18Rik	319772
Gper1	76854
Zfand2a	100494
4930500L23Rik	74973
Uncx	22255
LOC108169078	108169078
Micall2	231830
Ints1	68510
Mir7037	102465628
Mafk	17135
Tmem184a	231832
LOC108169079	108169079
Psmg3	66506
Gm38727	105242544
Elfn1	243312
Mad1l1	17120
Gm30492	102632414
Gm16120	105242545
Nudt1	17766
Mrm2	68017
Snx8	231834
Gm30550	102632491
Eif3b	27979
Mir7038	102466792
LOC101055939	101055939
Gm38728	105242546
Chst12	59031
LOC108169080	108169080
Gm32158	102634619
Grifin	77998
Gm30603	102632562
Lfng	16848
Ttyh3	78339
Iqce	74239
Brat1	231841
Amz1	231842
Gm30745	102632756
Gna12	14673
Gm30804	102632835
Card11	108723
Gm38729	105242547
Gm38730	105242548
Gm30866	102632914
Sdk1	330222
LOC108169090	108169090
Gm16035	102632986
Gm30998	102633087
Gm31068	102633174
Gm31127	102633260
Foxk1	17425
Ap5z1	231855
Radil	231858
Gm38732	105242552
Papolb	56522
Mmd2	75104
Gm31274	102633454
Wipi2	74781
Gm40352	105244807
Slc29a4	243328
Tnrc18	231861
Gm31365	102633573
Gm15770	666788
Fbxl18	231863
Gm38733	105242554
Actb	11461
Fscn1	14086
Rnf216	108086
Gm38734	105242555
Olfr718-ps1	258006
Gm7291	640324
Rbakdn	100042605
Rbak	57782
Spdye4b	330228
Spdye4a	74673
4930448H16Rik	74872
Gm38735	105242556
Zfp12	231866
Zfp316	54201
Zfp853	330230
E130309D02Rik	231868
Zdhhc4	72881
0610040B10Rik	67672
Grid2ip	170935
Gm38736	105242558
Gm20635	105242557
Kdelr2	66913
Gm4870	231869
Gm9497	670671
Daglb	231871
Rac1	19353
Fam220a	67238
Cyth3	19159
Usp42	76800
Gm38737	105242559
D130017N08Rik	320064
Eif2ak1	15467
Ankrd61	66729
Aimp2	231872
Pms2	18861
LOC108169081	108169081
Ccz1	231874
Gm33427	102636328
Ocm	18261
Lmtk2	231876
Bhlha15	17341
Tecpr1	70381
2900089D17Rik	67277
Bri3	55950
Gm38675	105242391
Baiap2l1	66898
Gm15708	100504231
Dmrt1i	100579137
Gm33552	102636505
Gm33714	102636721
Gm33765	102636791
Nptx2	53324
LOC108169117	108169117
Tmem130	243339
Gm38739	105242562
Trrap	100683
Smurf1	75788
Mir7039	102465629
Gm33821	102636868
Kpna7	381686
Gm33904	102636982
Gm4871	231885
1700018F24Rik	69396
Arpc1a	56443
Arpc1b	11867
Pdap1	231887
Bud31	231889
Ptcd1	71799
Cpsf4	54188
Atp5j2	57423
Zkscan14	67235
Zkscan5	22757
Zfp655	72611
Gm9710	677270
Gm38740	105242563
Zscan25	666311
Cyp3a57	622127
Gm2314	100039566
Cyp3a16	13114
Gm21016	100534292
Cyp3a58-ps	100125872
Cyp3a41b	100041375
Gm20159	100504299
Cyp3a63-ps	667065
Cyp3a41a	53973
Gm17763	100044404
Cyp3a44	337924
Gm19089	100418234
Gm38744	105242570
Cyp3a11	13112
Cyp3a25	56388
Gm8454	667098
Gm8458	667104
Cyp3a59	100041449
Gm5565	433961
Gm6309	622306
1700001J03Rik	69282
Cyp3a60-ps	100125873
Rnf6	74132
Gm38745	105242571
Cdk8	264064
Gm38747	105242573
Wasf3	245880
Gm6408	623198
Gm6370	622924
4930449I24Rik	67410
Gm3402	100041548
Gm3404	100041554
Gm3409	100041566
Gm3415	100041578
Gm8494	667172
Gpr12	14738
Gm34333	102637555
Gm34700	102638035
4930573C15Rik	75949
Usp12	22217
LOC102638199	102638199
Rpl21	19933
Rasl11a	68895
Gm38748	105242574
Gtf3a	66596
Mtif3	76366
LOC108169104	108169104
Lnx2	140887
Polr1d	20018
LOC108169091	108169091
Gm34994	102638423
Gsx1	14842
Gm38751	105242577
2210019I11Rik	70147
Gm38750	105242576
Pdx1	18609
Mir7k	102465309
Gm35112	102638582
Cdx2	12591
Urad	231903
Gm29778	101056097
Flt3	14255
LOC108169082	108169082
Gm6054	606519
Gm29793	101056188
D5Ertd605e	100039805
Pan3	72587
Flt1	14254
Gm35383	102638948
Gm35541	102639166
Gm35592	102639236
Pomp	66537
Gm35648	102639307
Slc46a3	71706
LOC108169118	108169118
Mtus2	77521
LOC108169083	108169083
LOC100534385	100534385
Slc7a1	11987
Ubl3	24109
Gm35735	102639413
Gm35994	102639759
Gm35929	102639673
LOC108169084	108169084
Gm29815	102238519
Gm36140	102639948
2210417A02Rik	70138
4930505K14Rik	78015
Gm36405	102640304
Katnal1	231912
Gm36446	102640373
LOC108169085	108169085
8430423G03Rik	71473
Gm15411	100039964
5930430L01Rik	319982
Gm15408	100503307
Hmgb1	15289
Gm30078	102631851
Gm38752	105242578
5730422E09Rik	433966
LOC105242579	105242579
Gm8615	667410
Uspl1	231915
2310047D07Rik	69657
n-TNgtt14	102467260
Gm24105	102632155
Alox5ap	11690
Gm35620	102639270
Gm35704	102639377
Gm38753	105242580
LOC105242581	105242581
Medag	70717
Tex26	75860
Wdr95	381693
Gm15997	100415916
Gm35763	102639454
Hsph1	15505
LOC108167348	108167348
Gm20005	100503999
Gm5566	433968
B3glct	381694
Gm36141	102639949
Gm38587	102641964
Gm21221	100861794
Gm36187	102640011
4930500F04Rik	70969
Gm36241	102640087
Gm38754	105242582
Gm21048	100534379
Rxfp2	140498
Gm38755	105242583
Fry	320365
Gm36299	102640166
Gm18753	100417672
Gm5	194292
Zar1l	545824
Brca2	12190
LOC108169086	108169086
N4bp2l1	100637
N4bp2l2	381695
Gm40353	105244808
Pds5b	100710
Gm36447	102640374
Kl	16591
Gm8675	667510
Stard13	243362
5430435K18Rik	71357
Gm7041	630708
1700028E10Rik	625175
Gm3704	100042166
Gm36579	102640542
Vmn2r-ps25	435877
Vmn2r-ps26	632649
Vmn2r18	632671
Vmn2r-ps27	100124577
Vmn2r-ps28	100124578
Rfc3	69263
LOC100862115	100862115
LOC102634529	102634529
LOC101055790	101055790
LOC100862150	100862150
LOC108168681	108168681
LOC100862192	100862192
LOC105247292	105247292
LOC100862202	100862202
LOC100862180	100862180
LOC100862245	100862245
LOC105247293	105247293
LOC108168682	108168682
LOC100862271	100862271
LOC100503733	100503733
LOC665290	665290
LOC624931	624931
LOC665755	665755
LOC100861655	100861655
LOC100862372	100862372
LOC108168683	108168683
LOC100041712	100041712
LOC100041672	100041672
LOC546876	546876
LOC108168684	108168684
Gm16367	545762
LOC620551	620551
LOC101055951	101055951
LOC100041806	100041806
LOC665734	665734
LOC108168685	108168685
LOC100039010	100039010
LOC100038995	100038995
LOC620639	620639
LOC545763	545763
Vmn1r-ps5	100039885
Vmn1r-ps6	100039896
Vmn1r-ps7	100312472
Gm19064	100418190
Gm2651	100040185
Gm8579	667335
Gm18222	100416743
Samd9l	209086
Hepacam2	101202
Vps50	73288
Calcr	12311
Mir653	100124468
Mir489	723877
Gm33576	102636539
Tfpi2	21789
Gngt1	14699
Gng11	66066
4930528H21Rik	78034
Gm38760	105242590
Bet1	12068
Gm8602	667381
LOC108169127	108169127
Gm33788	102636825
Col1a2	12843
Gm18289	100416842
Gm33959	102637053
Casd1	213819
Gm38761	105242591
Sgce	20392
Peg10	170676
Gm20714	102637299
Gm9835	100040018
Ppp1r9a	243725
LOC108169128	108169128
Pon1	18979
Pon3	269823
Pon2	330260
Gm38762	105242592
Asb4	65255
Pdk4	27273
Gm34470	102637734
LOC108169188	108169188
Dync1i1	13426
Gm34527	102637809
1700019G24Rik	72249
Slc25a13	50799
Gm20619	101056138
Gm34749	102638109
Gm8649	667468
Gm8652	667471
Shfm1	20422
Gm20618	105242593
Gm18006	100416261
Gm5873	545826
LOC105242595	105242595
Dlx6os1	320038
Dlx6	13396
Dlx6os2	13397
Dlx5	13395
Sdhaf3	71238
Gm8669	667500
Gm19272	100502597
Tac1	21333
Gm35051	102638501
Gm8676	667511
Asns	27053
LOC108169129	108169129
1700012J15Rik	75487
Gm35194	102638693
Gm8686	667529
C1galt1	94192
Gm35246	102638759
Gm35446	102639033
Gm9825	100040661
Col28a1	213945
Gm35384	102638949
Mios	252875
LOC108169130	108169130
Rpa3	68240
Umad1	100036521
LOC108169131	108169131
Gm8428	667028
A430035B10Rik	320312
Glcci1	170772
Gm16042	100044855
Gm35621	102639271
Ica1	15893
Gm38765	105242597
Gm35674	102639340
Nxph1	18231
Trnav-cac	108169206
Gm5110	330264
Gm18421	100417146
Gm2691	100040285
Gm18481	100417249
Gm8744	667650
Gm35822	102639529
AA545190	57866
Ndufa4	17992
Phf14	75725
Gm6578	625347
Gm32222	102634700
Gm35961	102639714
Thsd7a	330267
Gm38583	102641901
Gm16123	100417506
Gm18221	100416742
Gm15529	667735
Gm5300	384350
Tmem106b	71900
Vwde	232585
Gm725	277899
1700016P04Rik	69413
Gm2796	100040478
Tmem168	101118
Bmt2	101148
Gm40354	105244809
Gm38766	105242598
Gpr85	64450
2610001J05Rik	66520
1110019D14Rik	76311
Gm38767	105242599
Gm19252	100462956
Gm8820	667797
Gm38768	105242600
Ppp1r3a	140491
Gm36300	102640167
Foxp2	114142
Gm2845	100040568
Gm36352	102640235
Mdfic	16543
Gm3148	100041116
Gm36406	102640305
Gm36503	102640443
Gm36669	102640655
Tfec	21426
Gm5721	435881
Gm15473	100504308
Tes	21753
LOC108167381	108167381
Gm4876	232599
D830026I12Rik	319682
Cav2	12390
Cav1	12389
LOC108169132	108169132
Met	17295
Capza2	12343
St7	64213
Gm13898	100417251
Gm13899	100418218
Wnt2	22413
Asz1	74068
Gm15593	386426
Gm15596	636450
Cftr	12638
Gm15595	100417564
Cttnbp2	30785
Gm40356	105244811
Gm5874	545829
Lsm8	76522
Ankrd7	75196
Gm6655	626180
4930524B17Rik	74725
Eif3s6-ps4	16345
Mir6370	102465192
Gm18482	100417252
Gm29798	101056208
Gm38772	105242604
Gm19102	100418256
Kcnd2	16508
Tspan12	269831
Gm30270	102632112
Ing3	71777
Cped1	214642
LOC105244812	105244812
LOC108169133	108169133
Wnt16	93735
Fam3c	27999
Gm38773	105242605
Gm38774	105242606
Gm8927	668018
Gm8930	668022
Gm18861	100417850
Ptprz1	19283
Gm30493	102632417
LOC108169134	108169134
Aass	30956
Gm8945	668044
Gm5989	546894
Gm8950	668053
Gm5301	384356
LOC102632493	102632493
Gm17933	100416135
Fezf1	73191
LOC108169135	108169135
Cadps2	320405
Gm38775	105242607
Rnf133	386611
Rnf148	71300
Gm18966	100418047
Tas2r118	387347
Slc13a1	55961
Gm20706	102634112
Gm3136	100041094
Iqub	214704
Ndufa5	68202
Asb15	78910
Lmod2	93677
Wasl	73178
Hyal6	74409
Hyal4	77042
Gm38776	105242608
Spam1	20690
Gm18327	100416932
Hyal5	74468
Tmem229a	319832
Gm38777	105242609
Gm5302	384358
Gm30658	102632632
Gpr37	14763
Pot1a	101185
Gm20756	626904
Gm6719	626912
Gm30779	102632801
Gm38778	105242610
Grm8	14823
Mir592	735266
Zfp800	627049
Gm5303	384360
Gcc1	74375
Arf5	11844
Fscn3	56223
Pax4	18506
Snd1	56463
Lrrc4	192198
Gm38779	105242611
Gm40357	105244813
Mir129-1	387237
Gm30838	102632876
Lep	16846
Rbm28	68272
Prrt4	101359
Impdh1	23917
Gm40358	105244814
Hilpda	69573
Fam71f2	245884
Fam71f1	330277
Calu	12321
Opn1sw	12057
n-TPagg6	102467586
Ccdc136	232664
Flnc	68794
Atp6v1f	66144
Gm9047	668210
Kcp	333088
Gm26627	105242612
Irf5	27056
Tnpo3	320938
Gm30896	102632951
Gm38780	105242613
Tspan33	232670
